full_name,first_name,last_name,email,phone,brokerage,city,state,metro_area,license_number,license_state,years_experience,transactions_12mo,sales_volume,cream_fit_score,priority,priority_tier,rating,source,source_url,scraped_at
Kimberly Hernandez,Kimberly,Hernandez,hernandezkimberly@homesmart.com,(702) 717-2108,Independent Agent,Miami,FL,Miami,FL131751,FL,6,8,3200000,74,A,A,4.7,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Rebecca Wilson,Rebecca,Wilson,wilsonrebecca@hotmail.com,(804) 219-3786,JPMorgan Real Estate,San Francisco,CA,San Francisco,CA518398,CA,6,20,15000000,96,A,A,5.0,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Kimberly Mendoza,Kimberly,Mendoza,kimberlymendoza41@century21.com,(317) 420-3433,ERA Real Estate,Richmond,VA,Richmond,VA563899,VA,2,28,10500000,74,B,B,3.2,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jerry Gonzalez,Jerry,Gonzalez,jgonzalez@homesmart.com,(216) 868-4492,Corcoran Global Living,Washington,DC,Washington,DC839695,DC,5,12,8400000,69,A,A,4.9,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jessica King,Jessica,King,jessicaking@century21.com,(213) 468-8937,Coldwell Banker,Nashville,TN,Nashville,TN252066,TN,10,12,3840000,70,A,A,5.0,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Nancy Myers,Nancy,Myers,nancymyers@sothebysrealty.com,(801) 800-6193,Zillow Premier Agent,Asheville,NC,Asheville,NC973758,NC,2,20,6200000,75,C,C,3.3,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Kimberly Robinson,Kimberly,Robinson,kimberlyrobinson@exp.com,(405) 382-7517,Realty ONE Group,Chicago,IL,Chicago,IL201924,IL,8,35,10500000,80,A,A,4.5,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Helen Cox,Helen,Cox,helen.cox@exp.com,(614) 667-1608,Local Brokerage,Charlotte,NC,Charlotte,NC581236,NC,5,12,3720000,84,B,B,3.0,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Karen Foster,Karen,Foster,karenfoster82@hotmail.com,(260) 210-4974,Better Homes and Gardens Real Estate,Des Moines,IA,Des Moines,IA555420,IA,4,6,1230000,67,C,C,4.5,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Emily Johnson,Emily,Johnson,johnson.e@exp.com,(512) 999-8209,Sotheby's International Realty,San Diego,CA,San Diego,CA453261,CA,3,35,26250000,95,A,A,3.4,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jack Carter,Jack,Carter,carter.j@yahoo.com,(206) 979-8681,Redfin,Indianapolis,IN,Indianapolis,IN649536,IN,12,4,960000,67,B,B,3.2,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jack Robinson,Jack,Robinson,jack.robinson@homesmart.com,(713) 973-3756,Sotheby's International Realty,Miami,FL,Miami,FL419215,FL,7,16,6400000,83,A,A,4.1,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jennifer Murphy,Jennifer,Murphy,murphy.j@gmail.com,(970) 214-9187,Corcoran Global Living,San Jose,CA,San Jose,CA176711,CA,7,16,12000000,96,A,A,3.4,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Barbara Brooks,Barbara,Brooks,barbarabrooks81@exp.com,(614) 514-7463,Zillow Premier Agent,Colorado Springs,CO,Colorado Springs,CO512587,CO,3,20,11000000,79,C,C,3.4,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
William Taylor,William,Taylor,wtaylor@yahoo.com,(505) 408-5779,eXp Realty,Fort Collins,CO,Fort Collins,CO413824,CO,3,8,4400000,76,C,C,3.5,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Samantha Long,Samantha,Long,samantha.long@sothebysrealty.com,(414) 628-2268,Marcus & Millichap,Phoenix,AZ,Phoenix,AZ881234,AZ,8,16,7200000,81,A,A,3.9,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Debra Lee,Debra,Lee,debra.lee@yahoo.com,(804) 259-2369,Independent Agent,Charleston,SC,Charleston,SC625133,SC,2,3,870000,60,C,C,3.7,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Shirley Morgan,Shirley,Morgan,shirleymorgan41@hotmail.com,(602) 993-2486,ERA Real Estate,Houston,TX,Houston,TX675965,TX,8,40,14000000,91,A,A,4.2,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Paul Hughes,Paul,Hughes,paulhughes@weichert.com,(206) 441-3709,RE/MAX,Cincinnati,OH,Cincinnati,OH394257,OH,6,28,7000000,81,B,B,3.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Angela Jones,Angela,Jones,angelajones@homesmart.com,(312) 577-4865,Compass,Charlotte,NC,Charlotte,NC676935,NC,5,4,1240000,78,B,B,3.4,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Rebecca Gray,Rebecca,Gray,rgray@exp.com,(704) 936-7407,Coldwell Banker,Detroit,MI,Detroit,MI393200,MI,2,10,2750000,79,B,B,4.3,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Betty Garcia,Betty,Garcia,garcia.b@sothebysrealty.com,(614) 747-7603,JPMorgan Real Estate,Indianapolis,IN,Indianapolis,IN899802,IN,6,15,3600000,71,B,B,4.4,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Nancy Mendoza,Nancy,Mendoza,mendozanancy@remax.com,(704) 468-4185,Better Homes and Gardens Real Estate,Boise,ID,Boise,ID134107,ID,6,8,3800000,70,C,C,4.6,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Rebecca Richardson,Rebecca,Richardson,rebeccarichardson@outlook.com,(213) 373-4913,Local Brokerage,Colorado Springs,CO,Colorado Springs,CO774858,CO,4,8,4400000,71,C,C,4.5,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Debra Anderson,Debra,Anderson,debra.anderson@weichert.com,(313) 432-7672,eXp Realty,San Diego,CA,San Diego,CA764355,CA,3,50,37500000,80,A,A,3.4,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Kathleen Turner,Kathleen,Turner,turnerkathleen@outlook.com,(951) 333-5152,United Real Estate,Minneapolis,MN,Minneapolis,MN341314,MN,6,12,4200000,83,A,A,3.1,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Ashley Brooks,Ashley,Brooks,abrooks@coldwellbanker.com,(415) 453-4089,United Real Estate,Richmond,VA,Richmond,VA703124,VA,3,28,10500000,85,B,B,4.6,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Nicole Mendoza,Nicole,Mendoza,nicolemendoza@compass.com,(414) 856-9942,Independent Agent,Buffalo,NY,Buffalo,NY862635,NY,2,22,18700000,95,B,B,4.2,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Mary Ortiz,Mary,Ortiz,ortizmary@realtor.com,(615) 257-6440,JLL,Chicago,IL,Chicago,IL437715,IL,3,12,3600000,73,A,A,4.3,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Justin Mendoza,Justin,Mendoza,justin.mendoza@homesmart.com,(206) 562-3184,Sotheby's International Realty,Fort Wayne,IN,Fort Wayne,IN688652,IN,4,3,720000,82,C,C,3.2,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Gregory Long,Gregory,Long,gregorylong@aol.com,(541) 545-3969,Keller Williams,Albuquerque,NM,Albuquerque,NM214994,NM,1,6,1650000,85,C,C,3.5,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Amy Moore,Amy,Moore,amy_moore@weichert.com,(970) 982-5004,Local Brokerage,Portland,OR,Portland,OR103989,OR,7,12,6000000,88,A,A,3.1,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Patricia Flores,Patricia,Flores,patriciaflores16@century21.com,(415) 885-5964,Windermere Real Estate,Greenville,SC,Greenville,SC692617,SC,3,6,1740000,80,C,C,3.4,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Nicole Ruiz,Nicole,Ruiz,nicole_ruiz@kw.com,(216) 388-4595,Realty ONE Group,Kansas City,MO,Kansas City,MO778463,MO,6,10,2600000,69,B,B,4.0,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Robert Johnson,Robert,Johnson,robert.johnson@remax.com,(602) 221-8170,Coldwell Banker,Spokane,WA,Spokane,WA807330,WA,2,8,4800000,81,C,C,4.1,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Samantha Jackson,Samantha,Jackson,samantha.jackson@remax.com,(305) 384-5232,United Real Estate,Cincinnati,OH,Cincinnati,OH303524,OH,2,12,3000000,71,B,B,3.4,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Betty Sanchez,Betty,Sanchez,betty.sanchez@outlook.com,(423) 202-4627,Weichert Realtors,Bend,OR,Bend,OR508133,OR,1,6,3000000,71,C,C,3.1,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Maria Smith,Maria,Smith,mariasmith@exp.com,(804) 311-8065,CBRE,Lubbock,TX,Lubbock,TX815988,TX,2,10,3500000,81,C,C,4.0,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Carolyn Baker,Carolyn,Baker,carolynbaker94@outlook.com,(801) 961-5693,Independent Agent,Las Vegas,NV,Las Vegas,NV753482,NV,3,12,5100000,84,B,B,3.4,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Rachel Williams,Rachel,Williams,rachel.williams@century21.com,(260) 546-2720,eXp Realty,Pittsburgh,PA,Pittsburgh,PA814249,PA,3,18,5220000,83,B,B,3.1,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Gregory Ruiz,Gregory,Ruiz,gregory.ruiz@outlook.com,(865) 268-3953,Corcoran Global Living,Minneapolis,MN,Minneapolis,MN645894,MN,7,25,8750000,99,A,A,4.3,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Samuel Ruiz,Samuel,Ruiz,samuel.ruiz@aol.com,(901) 715-8164,Cushman & Wakefield,Bend,OR,Bend,OR435295,OR,3,6,3000000,82,C,C,4.1,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Jennifer Rogers,Jennifer,Rogers,jenniferrogers@compass.com,(515) 372-5901,Coldwell Banker,Pittsburgh,PA,Pittsburgh,PA433431,PA,4,10,2900000,74,B,B,3.7,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Amy Morgan,Amy,Morgan,morganamy@century21.com,(316) 916-7289,Weichert Realtors,Wichita,KS,Wichita,KS461900,KS,8,20,4000000,80,C,C,4.4,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Patricia Foster,Patricia,Foster,patriciafoster@sothebysrealty.com,(501) 526-7270,Berkshire Hathaway HomeServices,Tampa,FL,Tampa,FL739378,FL,3,28,11200000,70,B,B,4.0,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
John Reed,John,Reed,reedjohn@compass.com,(541) 560-5679,Compass,Greenville,SC,Greenville,SC686357,SC,8,6,1740000,87,C,C,3.3,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Rachel Jackson,Rachel,Jackson,racheljackson51@compass.com,(806) 512-2710,Realty ONE Group,Lincoln,NE,Lincoln,NE157480,NE,1,8,1840000,69,C,C,4.0,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Michelle Anderson,Michelle,Anderson,michelleanderson@remax.com,(303) 537-3881,Marcus & Millichap,Riverside,CA,Riverside,CA950407,CA,4,10,7500000,62,B,B,3.5,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Donald Parker,Donald,Parker,parker.d@hotmail.com,(504) 950-9399,Local Brokerage,Reno,NV,Reno,NV839061,NV,4,15,6375000,80,C,C,4.0,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Katherine Flores,Katherine,Flores,katherine_flores@gmail.com,(719) 637-4407,Corcoran Global Living,Fresno,CA,Fresno,CA471890,CA,5,8,6000000,83,B,B,4.1,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Ashley Phillips,Ashley,Phillips,ashley_phillips@exp.com,(216) 356-7816,Sotheby's International Realty,Charlotte,NC,Charlotte,NC404614,NC,8,12,3720000,74,B,B,4.2,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Shirley Wilson,Shirley,Wilson,wilson.s@yahoo.com,(410) 590-3621,eXp Realty,Spokane,WA,Spokane,WA264952,WA,3,12,7200000,66,C,C,4.7,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Andrew Ortiz,Andrew,Ortiz,andrew_ortiz@aol.com,(313) 856-8039,Marcus & Millichap,Austin,TX,Austin,TX842134,TX,3,50,17500000,78,A,A,4.8,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Kathleen Perez,Kathleen,Perez,kathleenperez@exp.com,(405) 859-2582,ERA Real Estate,Fayetteville,AR,Fayetteville,AR103306,AR,2,20,3900000,78,C,C,4.6,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Sandra Clark,Sandra,Clark,sandra.clark@aol.com,(214) 699-4549,Cushman & Wakefield,New York,NY,New York,NY236035,NY,10,40,34000000,90,A,A,4.2,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Alexander Jones,Alexander,Jones,alexander.jones@remax.com,(314) 687-1502,United Real Estate,Orlando,FL,Orlando,FL256002,FL,5,22,8800000,83,B,B,4.5,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Andrew Torres,Andrew,Torres,andrewtorres24@remax.com,(864) 475-7116,Windermere Real Estate,Washington,DC,Washington,DC725487,DC,4,30,21000000,85,A,A,3.4,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
John Wright,John,Wright,john_wright@compass.com,(828) 368-4867,Realty ONE Group,Shreveport,LA,Shreveport,LA829891,LA,1,8,1840000,66,C,C,4.0,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jack Hall,Jack,Hall,jack.hall@gmail.com,(402) 333-4693,Keller Williams,New York,NY,New York,NY585762,NY,7,60,51000000,82,A,A,3.4,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Charles Howard,Charles,Howard,howard.c@coldwellbanker.com,(318) 911-1897,Keller Williams,Montgomery,AL,Montgomery,AL175915,AL,7,10,2200000,78,C,C,3.4,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Lisa Harris,Lisa,Harris,harris.l@exp.com,(404) 639-8544,Cushman & Wakefield,Detroit,MI,Detroit,MI329360,MI,4,10,2750000,61,B,B,4.4,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Ruth Brown,Ruth,Brown,ruth.brown@remax.com,(415) 846-4265,ERA Real Estate,Des Moines,IA,Des Moines,IA603572,IA,2,6,1230000,64,C,C,3.6,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Kathleen Diaz,Kathleen,Diaz,kathleendiaz@homesmart.com,(515) 642-1600,ERA Real Estate,San Jose,CA,San Jose,CA429308,CA,5,16,12000000,72,A,A,3.4,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Sarah Bennett,Sarah,Bennett,bennettsarah@coldwellbanker.com,(816) 855-8362,RE/MAX,Cleveland,OH,Cleveland,OH620685,OH,5,12,3000000,64,B,B,4.9,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Paul Ruiz,Paul,Ruiz,ruizpaul@kw.com,(919) 508-4615,Windermere Real Estate,Winston-Salem,NC,Winston-Salem,NC310597,NC,3,10,3100000,72,C,C,3.0,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Emily Taylor,Emily,Taylor,tayloremily@sothebysrealty.com,(206) 444-1121,Realty ONE Group,Little Rock,AR,Little Rock,AR948950,AR,7,20,3900000,85,C,C,5.0,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Donald James,Donald,James,donald.james@aol.com,(334) 377-9187,Marcus & Millichap,Little Rock,AR,Little Rock,AR163173,AR,6,6,1170000,77,C,C,4.8,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Andrew Ruiz,Andrew,Ruiz,andrewruiz18@kw.com,(813) 726-1130,Cushman & Wakefield,Sacramento,CA,Sacramento,CA151697,CA,4,12,9000000,70,B,B,3.3,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Rebecca Ward,Rebecca,Ward,rebeccaward19@yahoo.com,(405) 307-9578,HomeSmart,San Jose,CA,San Jose,CA858592,CA,8,30,22500000,91,A,A,3.2,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Charles Lopez,Charles,Lopez,charles.lopez@sothebysrealty.com,(408) 265-9997,ERA Real Estate,Portland,OR,Portland,OR840288,OR,7,16,8000000,83,A,A,4.5,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Margaret Gray,Margaret,Gray,margaretgray78@realtor.com,(512) 670-9412,Better Homes and Gardens Real Estate,Detroit,MI,Detroit,MI600922,MI,3,12,3300000,67,B,B,3.4,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Stephen Flores,Stephen,Flores,stephen_flores@century21.com,(408) 984-9018,United Real Estate,Fresno,CA,Fresno,CA122472,CA,6,15,11250000,86,B,B,3.1,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Paul Gray,Paul,Gray,paulgray84@century21.com,(415) 586-3455,JPMorgan Real Estate,Birmingham,AL,Birmingham,AL940685,AL,5,8,1760000,61,B,B,3.6,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jason Green,Jason,Green,jgreen@aol.com,(601) 786-1784,Windermere Real Estate,Richmond,VA,Richmond,VA262503,VA,4,15,5625000,75,B,B,4.9,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Amy Green,Amy,Green,amy_green@outlook.com,(408) 305-5356,Coldwell Banker,Austin,TX,Austin,TX599303,TX,12,35,12250000,90,A,A,4.0,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Edward Hill,Edward,Hill,edward.hill@hotmail.com,(213) 540-3540,Cushman & Wakefield,Phoenix,AZ,Phoenix,AZ221757,AZ,7,40,18000000,87,A,A,3.9,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Steven Morgan,Steven,Morgan,smorgan@kw.com,(702) 327-7782,RE/MAX,Portland,OR,Portland,OR765035,OR,7,12,6000000,89,A,A,3.4,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Donald Brown,Donald,Brown,dbrown@compass.com,(415) 510-3097,Coldwell Banker,Fresno,CA,Fresno,CA362843,CA,3,4,3000000,65,B,B,4.7,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Brandon Moore,Brandon,Moore,brandon.moore@coldwellbanker.com,(612) 777-2971,JLL,Detroit,MI,Detroit,MI951756,MI,4,28,7700000,95,B,B,3.9,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Brian Garcia,Brian,Garcia,garciabrian@compass.com,(615) 710-2726,Independent Agent,San Jose,CA,San Jose,CA687456,CA,10,25,18750000,100,A,A,3.1,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Donna Roberts,Donna,Roberts,robertsdonna@coldwellbanker.com,(585) 431-1921,ERA Real Estate,Denver,CO,Denver,CO852840,CO,8,12,6600000,75,A,A,3.2,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Christine Long,Christine,Long,christinelong@hotmail.com,(602) 819-2146,Local Brokerage,Rochester,NY,Rochester,NY974682,NY,6,8,6800000,79,B,B,3.1,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Joshua Bennett,Joshua,Bennett,bennettjoshua@sothebysrealty.com,(260) 322-8584,Cushman & Wakefield,Omaha,NE,Omaha,NE650017,NE,7,4,920000,90,B,B,4.5,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
James Ward,James,Ward,jward@century21.com,(305) 374-5461,Cushman & Wakefield,Montgomery,AL,Montgomery,AL519450,AL,1,3,660000,84,C,C,3.1,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Michelle Flores,Michelle,Flores,michelle.flores@weichert.com,(520) 812-9687,HomeSmart,Kansas City,MO,Kansas City,MO940198,MO,3,18,4680000,90,B,B,3.6,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jacob Jackson,Jacob,Jackson,jackson.j@gmail.com,(415) 757-4220,Corcoran Global Living,San Antonio,TX,San Antonio,TX382634,TX,3,10,3500000,63,B,B,4.9,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Kimberly Brooks,Kimberly,Brooks,kimberlybrooks@remax.com,(202) 589-3817,eXp Realty,Savannah,GA,Savannah,GA641572,GA,4,15,4875000,69,C,C,3.8,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Raymond Alvarez,Raymond,Alvarez,raymondalvarez63@outlook.com,(617) 797-9549,United Real Estate,Oklahoma City,OK,Oklahoma City,OK137242,OK,4,8,1680000,84,B,B,3.1,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Frank Foster,Frank,Foster,foster.f@century21.com,(503) 695-5547,JPMorgan Real Estate,Boston,MA,Boston,MA467699,MA,7,16,10400000,91,A,A,4.3,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
William Moore,William,Moore,william_moore@sothebysrealty.com,(314) 840-3036,Berkshire Hathaway HomeServices,Chicago,IL,Chicago,IL152520,IL,4,16,4800000,82,A,A,3.6,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Barbara Castillo,Barbara,Castillo,barbara_castillo@coldwellbanker.com,(775) 310-8629,ERA Real Estate,Baltimore,MD,Baltimore,MD749826,MD,3,8,3400000,67,B,B,3.0,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Laura Nguyen,Laura,Nguyen,laura_nguyen@sothebysrealty.com,(775) 595-7667,Local Brokerage,Chattanooga,TN,Chattanooga,TN873202,TN,4,6,1920000,70,C,C,3.7,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jerry Baker,Jerry,Baker,jerry.baker@homesmart.com,(313) 514-5252,eXp Realty,San Francisco,CA,San Francisco,CA759980,CA,12,20,15000000,96,A,A,3.9,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Amanda Johnson,Amanda,Johnson,johnson.a@coldwellbanker.com,(719) 372-7754,Windermere Real Estate,Kansas City,MO,Kansas City,MO104445,MO,4,15,3900000,73,B,B,3.4,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Gary Brown,Gary,Brown,garybrown@exp.com,(415) 637-8442,Sotheby's International Realty,Phoenix,AZ,Phoenix,AZ430227,AZ,3,8,3600000,72,A,A,3.9,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Mary Anderson,Mary,Anderson,mary.anderson@sothebysrealty.com,(317) 272-8940,eXp Realty,Reno,NV,Reno,NV587595,NV,1,20,8500000,88,C,C,4.6,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Ronald Gray,Ronald,Gray,rgray@aol.com,(415) 394-9317,Weichert Realtors,Fayetteville,AR,Fayetteville,AR569423,AR,2,10,1950000,75,C,C,4.0,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
David Lewis,David,Lewis,davidlewis31@aol.com,(423) 967-1267,Century 21,Orlando,FL,Orlando,FL552507,FL,4,12,4800000,70,B,B,4.6,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Pamela Jones,Pamela,Jones,pamela_jones@sothebysrealty.com,(305) 711-4183,Cushman & Wakefield,Tampa,FL,Tampa,FL946944,FL,12,10,4000000,82,B,B,3.1,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Gary Watson,Gary,Watson,gary.watson@homesmart.com,(316) 679-6909,United Real Estate,Tucson,AZ,Tucson,AZ498402,AZ,2,22,9900000,72,B,B,5.0,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Janet Williams,Janet,Williams,jwilliams@outlook.com,(702) 747-7672,Zillow Premier Agent,Nashville,TN,Nashville,TN249764,TN,7,20,6400000,88,A,A,4.6,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jerry Harris,Jerry,Harris,harrisjerry@compass.com,(505) 966-9960,RE/MAX,Phoenix,AZ,Phoenix,AZ632412,AZ,3,50,22500000,73,A,A,4.8,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Larry Stewart,Larry,Stewart,larry.stewart@realtor.com,(202) 946-8986,United Real Estate,Tampa,FL,Tampa,FL475562,FL,7,8,3200000,70,B,B,4.5,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
