full_name,first_name,last_name,email,phone,brokerage,city,state,metro_area,license_number,license_state,years_experience,transactions_12mo,sales_volume,cream_fit_score,priority,priority_tier,rating,source,source_url,scraped_at
Donna Morris,Donna,Morris,donnamorris@century21.com,(702) 651-4134,ERA Real Estate,Buffalo,NY,Buffalo,NY126413,NY,3,22,18700000,81,B,B,3.2,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Susan Howard,Susan,Howard,susan_howard@hotmail.com,(912) 252-9140,Redfin,Shreveport,LA,Shreveport,LA863105,LA,1,20,4600000,80,C,C,3.9,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jeffrey Lewis,Jeffrey,Lewis,lewis.j@aol.com,(615) 461-8986,Redfin,Orlando,FL,Orlando,FL333325,FL,5,12,4800000,71,B,B,3.5,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Kimberly Price,Kimberly,Price,kprice@gmail.com,(804) 438-9240,Century 21,Buffalo,NY,Buffalo,NY714740,NY,1,15,12750000,80,B,B,3.1,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Sharon Robinson,Sharon,Robinson,sharon.robinson@hotmail.com,(206) 938-4353,Century 21,Denver,CO,Denver,CO428216,CO,10,8,4400000,69,A,A,4.2,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Alexander Watson,Alexander,Watson,awatson@exp.com,(559) 999-7878,Local Brokerage,Cedar Rapids,IA,Cedar Rapids,IA858742,IA,1,12,2460000,78,C,C,3.7,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Karen Cooper,Karen,Cooper,karencooper@compass.com,(813) 931-2182,Realty ONE Group,Cedar Rapids,IA,Cedar Rapids,IA469591,IA,2,8,1640000,80,C,C,3.6,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Benjamin Long,Benjamin,Long,long.b@aol.com,(704) 625-7185,Compass,Fayetteville,AR,Fayetteville,AR544785,AR,1,10,1950000,64,C,C,3.8,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Daniel Martin,Daniel,Martin,dmartin@realtor.com,(303) 254-3648,Compass,Madison,WI,Madison,WI469502,WI,4,15,4125000,86,C,C,4.1,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Nicholas Kim,Nicholas,Kim,kimnicholas@compass.com,(713) 885-9356,Windermere Real Estate,Houston,TX,Houston,TX363618,TX,4,50,17500000,91,A,A,3.6,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Kathleen Jimenez,Kathleen,Jimenez,kathleenjimenez@century21.com,(541) 422-7349,Berkshire Hathaway HomeServices,Raleigh,NC,Raleigh,NC973383,NC,3,15,4650000,76,B,B,4.9,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Margaret Turner,Margaret,Turner,margaretturner@aol.com,(901) 313-8321,Windermere Real Estate,Portland,OR,Portland,OR687055,OR,3,16,8000000,76,A,A,3.6,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Emma Price,Emma,Price,eprice@yahoo.com,(402) 940-5157,HomeSmart,Des Moines,IA,Des Moines,IA687323,IA,4,15,3075000,67,C,C,4.9,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Mark Gomez,Mark,Gomez,mark_gomez@exp.com,(619) 542-4667,Century 21,Colorado Springs,CO,Colorado Springs,CO341937,CO,2,6,3300000,73,C,C,4.8,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Sharon Nelson,Sharon,Nelson,sharon.nelson@gmail.com,(912) 715-7745,United Real Estate,Salt Lake City,UT,Salt Lake City,UT822063,UT,5,35,17500000,88,B,B,4.5,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Pamela Evans,Pamela,Evans,pevans@hotmail.com,(912) 975-8606,Keller Williams,Greenville,SC,Greenville,SC894113,SC,3,28,8120000,93,C,C,3.7,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Ashley Mitchell,Ashley,Mitchell,mitchell.a@weichert.com,(206) 677-9017,Compass,Savannah,GA,Savannah,GA491258,GA,3,12,3900000,84,C,C,5.0,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Janet Reed,Janet,Reed,reedjanet@realtor.com,(479) 245-5103,JLL,Atlanta,GA,Atlanta,GA352475,GA,3,20,6500000,70,A,A,4.1,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Sandra Reyes,Sandra,Reyes,sandrareyes@coldwellbanker.com,(704) 581-1303,JLL,Rochester,NY,Rochester,NY285283,NY,4,15,12750000,75,B,B,4.5,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
David Sanders,David,Sanders,david_sanders@exp.com,(208) 833-1450,CBRE,Shreveport,LA,Shreveport,LA281153,LA,7,15,3450000,75,C,C,3.0,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
John Jones,John,Jones,jones.j@exp.com,(970) 763-8216,Compass,Cincinnati,OH,Cincinnati,OH694049,OH,7,18,4500000,93,B,B,3.3,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Ryan Wood,Ryan,Wood,ryan.wood@exp.com,(843) 772-6905,JLL,Dallas,TX,Dallas,TX564927,TX,5,20,7000000,82,A,A,3.2,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Melissa Kim,Melissa,Kim,melissa.kim@gmail.com,(608) 404-4772,Corcoran Global Living,Lincoln,NE,Lincoln,NE687376,NE,4,10,2300000,65,C,C,4.1,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Debra Hill,Debra,Hill,debra.hill@weichert.com,(512) 439-6070,Cushman & Wakefield,New Orleans,LA,New Orleans,LA559518,LA,1,35,8050000,78,B,B,3.9,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Amanda Harris,Amanda,Harris,amanda_harris@homesmart.com,(716) 419-8368,eXp Realty,Dallas,TX,Dallas,TX158552,TX,3,35,12250000,94,A,A,4.4,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Maria Peterson,Maria,Peterson,peterson.m@homesmart.com,(215) 324-4469,Keller Williams,Shreveport,LA,Shreveport,LA355161,LA,3,8,1840000,73,C,C,5.0,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Steven Thompson,Steven,Thompson,thompson.s@hotmail.com,(612) 536-2407,United Real Estate,Shreveport,LA,Shreveport,LA197336,LA,2,15,3450000,89,C,C,4.9,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Stephen Ward,Stephen,Ward,stephenward93@hotmail.com,(202) 889-3376,Windermere Real Estate,Asheville,NC,Asheville,NC724815,NC,2,28,8680000,89,C,C,3.5,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Stephanie Cruz,Stephanie,Cruz,scruz@hotmail.com,(503) 321-6749,Compass,Austin,TX,Austin,TX718132,TX,10,16,5600000,96,A,A,4.6,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Brenda Howard,Brenda,Howard,howardbrenda@kw.com,(804) 751-8536,Local Brokerage,Seattle,WA,Seattle,WA222133,WA,6,20,12000000,92,A,A,5.0,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Nancy Jones,Nancy,Jones,nancy.jones@century21.com,(713) 472-9564,United Real Estate,San Jose,CA,San Jose,CA460163,CA,8,25,18750000,92,A,A,4.3,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jennifer Hughes,Jennifer,Hughes,jenniferhughes12@exp.com,(970) 891-2407,Century 21,Seattle,WA,Seattle,WA874411,WA,15,30,18000000,79,A,A,4.9,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Elizabeth Walker,Elizabeth,Walker,elizabeth.walker@outlook.com,(951) 848-6020,ERA Real Estate,Las Vegas,NV,Las Vegas,NV619460,NV,3,4,1700000,85,B,B,4.1,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Gregory Ramirez,Gregory,Ramirez,ramirez.g@yahoo.com,(617) 615-3799,eXp Realty,Chicago,IL,Chicago,IL15410,IL,5,12,3600000,77,A,A,4.7,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Justin Clark,Justin,Clark,justinclark82@homesmart.com,(402) 215-5664,Sotheby's International Realty,Washington,DC,Washington,DC605604,DC,12,12,8400000,88,A,A,3.1,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Mary Ramirez,Mary,Ramirez,ramirezmary@yahoo.com,(702) 233-4808,Corcoran Global Living,Reno,NV,Reno,NV520554,NV,3,28,11900000,72,C,C,3.8,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Edward Robinson,Edward,Robinson,edwardrobinson55@exp.com,(314) 957-6160,Windermere Real Estate,Omaha,NE,Omaha,NE819136,NE,7,15,3450000,70,B,B,3.4,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Nicholas Evans,Nicholas,Evans,nicholasevans@kw.com,(512) 895-4338,ERA Real Estate,Atlanta,GA,Atlanta,GA626569,GA,3,60,19500000,77,A,A,3.0,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Kathleen Clark,Kathleen,Clark,kclark@aol.com,(408) 856-8678,JPMorgan Real Estate,Orlando,FL,Orlando,FL648832,FL,3,10,4000000,68,B,B,4.7,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Raymond Watson,Raymond,Watson,rwatson@weichert.com,(601) 630-2125,Compass,Miami,FL,Miami,FL622460,FL,5,20,8000000,83,A,A,3.2,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Michael Gray,Michael,Gray,graymichael@yahoo.com,(210) 375-9563,Better Homes and Gardens Real Estate,Boston,MA,Boston,MA471933,MA,7,25,16250000,80,A,A,3.1,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Dennis Martinez,Dennis,Martinez,martinezdennis@century21.com,(402) 634-1072,Realty ONE Group,Louisville,KY,Louisville,KY457850,KY,7,15,3375000,91,B,B,4.6,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Charles Lewis,Charles,Lewis,charles.lewis@hotmail.com,(502) 444-6168,Berkshire Hathaway HomeServices,Des Moines,IA,Des Moines,IA749699,IA,4,20,4100000,72,C,C,3.2,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Shirley James,Shirley,James,shirley.james@century21.com,(214) 639-1473,Redfin,New York,NY,New York,NY339342,NY,5,30,25500000,89,A,A,3.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Daniel Patel,Daniel,Patel,dpatel@century21.com,(775) 382-4071,Century 21,Columbus,OH,Columbus,OH126330,OH,2,18,4500000,87,B,B,4.6,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Linda Diaz,Linda,Diaz,diazlinda@coldwellbanker.com,(213) 815-1755,Realty ONE Group,Houston,TX,Houston,TX129601,TX,15,16,5600000,87,A,A,3.5,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Gregory Rivera,Gregory,Rivera,riveragregory@compass.com,(405) 345-4229,Berkshire Hathaway HomeServices,Sacramento,CA,Sacramento,CA114984,CA,4,15,11250000,76,B,B,4.3,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Jeffrey Ruiz,Jeffrey,Ruiz,jeffreyruiz47@yahoo.com,(615) 787-3170,Corcoran Global Living,Knoxville,TN,Knoxville,TN992410,TN,2,12,3840000,71,C,C,4.2,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Stephen Sanchez,Stephen,Sanchez,sanchez.s@yahoo.com,(314) 244-2716,Marcus & Millichap,Los Angeles,CA,Los Angeles,CA375426,CA,10,35,26250000,88,A,A,4.6,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Brandon Martinez,Brandon,Martinez,brandonmartinez@coldwellbanker.com,(970) 520-2641,Zillow Premier Agent,Tallahassee,FL,Tallahassee,FL696747,FL,3,8,3200000,65,C,C,4.6,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Joseph Martinez,Joseph,Martinez,jmartinez@kw.com,(702) 662-4237,Coldwell Banker,Milwaukee,WI,Milwaukee,WI720208,WI,4,12,3300000,65,B,B,4.1,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Thomas Scott,Thomas,Scott,thomas.scott@remax.com,(704) 900-1344,Berkshire Hathaway HomeServices,Indianapolis,IN,Indianapolis,IN249061,IN,1,15,3600000,83,B,B,3.2,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Jason Diaz,Jason,Diaz,diazjason@century21.com,(205) 305-6519,ERA Real Estate,Chicago,IL,Chicago,IL390317,IL,6,16,4800000,96,A,A,3.2,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Richard Robinson,Richard,Robinson,rrobinson@aol.com,(559) 211-5722,Independent Agent,Shreveport,LA,Shreveport,LA424622,LA,4,6,1380000,61,C,C,4.1,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Michelle Lee,Michelle,Lee,mlee@kw.com,(402) 827-8824,Realty ONE Group,Milwaukee,WI,Milwaukee,WI417640,WI,1,18,4950000,67,B,B,4.9,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Samantha Richardson,Samantha,Richardson,samantharichardson66@kw.com,(312) 537-6026,Zillow Premier Agent,Raleigh,NC,Raleigh,NC879981,NC,3,22,6820000,87,B,B,3.6,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Raymond Rivera,Raymond,Rivera,rivera.r@gmail.com,(615) 402-1078,Compass,Wichita,KS,Wichita,KS246794,KS,8,3,600000,88,C,C,5.0,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Carolyn Jackson,Carolyn,Jackson,jackson.c@homesmart.com,(559) 210-8641,Keller Williams,New Orleans,LA,New Orleans,LA906441,LA,5,22,5060000,81,B,B,3.9,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Christopher White,Christopher,White,christopher.white@hotmail.com,(206) 406-6181,Century 21,Charlotte,NC,Charlotte,NC449848,NC,4,12,3720000,71,B,B,5.0,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Matthew Scott,Matthew,Scott,matthewscott73@sothebysrealty.com,(208) 749-3508,RE/MAX,Madison,WI,Madison,WI562415,WI,1,12,3300000,83,C,C,3.3,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Sandra Ramos,Sandra,Ramos,sandraramos4@compass.com,(260) 445-1635,Coldwell Banker,Charlotte,NC,Charlotte,NC486609,NC,7,10,3100000,78,B,B,4.7,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Rebecca King,Rebecca,King,rebecca.king@compass.com,(716) 768-5351,Sotheby's International Realty,Fort Wayne,IN,Fort Wayne,IN250527,IN,3,15,3600000,75,C,C,4.3,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Timothy Ramirez,Timothy,Ramirez,timothyramirez@century21.com,(402) 213-5135,Century 21,Tucson,AZ,Tucson,AZ438494,AZ,2,8,3600000,66,B,B,3.3,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Emily Morris,Emily,Morris,emilymorris@weichert.com,(951) 980-3558,Zillow Premier Agent,Louisville,KY,Louisville,KY256506,KY,2,45,10125000,88,B,B,4.0,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Brian Jimenez,Brian,Jimenez,bjimenez@outlook.com,(336) 655-9094,HomeSmart,New Orleans,LA,New Orleans,LA472751,LA,4,10,2300000,84,B,B,4.4,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Ronald Peterson,Ronald,Peterson,ronaldpeterson@gmail.com,(415) 252-6805,Cushman & Wakefield,Fresno,CA,Fresno,CA107822,CA,7,4,3000000,79,B,B,4.5,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Timothy Lee,Timothy,Lee,timothy_lee@yahoo.com,(336) 962-1385,ERA Real Estate,Birmingham,AL,Birmingham,AL494297,AL,2,10,2200000,81,B,B,4.4,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
William Gutierrez,William,Gutierrez,gutierrez.w@compass.com,(801) 592-2879,Independent Agent,Phoenix,AZ,Phoenix,AZ472609,AZ,5,40,18000000,86,A,A,3.9,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Lisa Rivera,Lisa,Rivera,lisa_rivera@weichert.com,(213) 521-3736,Windermere Real Estate,Las Vegas,NV,Las Vegas,NV798375,NV,7,35,14875000,85,B,B,4.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jessica Ramirez,Jessica,Ramirez,ramirez.j@hotmail.com,(303) 350-7650,HomeSmart,San Antonio,TX,San Antonio,TX343259,TX,1,8,2800000,80,B,B,3.3,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Barbara Young,Barbara,Young,byoung@yahoo.com,(402) 859-5001,RE/MAX,Chattanooga,TN,Chattanooga,TN521564,TN,7,10,3200000,88,C,C,3.1,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Gary Sanders,Gary,Sanders,garysanders13@gmail.com,(719) 491-6325,Sotheby's International Realty,Portland,OR,Portland,OR649187,OR,10,25,12500000,82,A,A,4.3,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Rebecca Nelson,Rebecca,Nelson,rebecca_nelson@homesmart.com,(215) 644-2058,Cushman & Wakefield,Des Moines,IA,Des Moines,IA833306,IA,8,8,1640000,85,C,C,4.7,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Donald Adams,Donald,Adams,donald_adams@century21.com,(619) 351-5208,JPMorgan Real Estate,San Antonio,TX,San Antonio,TX627577,TX,2,10,3500000,63,B,B,4.4,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Pamela Myers,Pamela,Myers,pamelamyers83@century21.com,(410) 607-5356,ERA Real Estate,Seattle,WA,Seattle,WA881922,WA,2,16,9600000,81,A,A,3.2,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Donald Scott,Donald,Scott,donald.scott@century21.com,(713) 674-4543,Zillow Premier Agent,Raleigh,NC,Raleigh,NC653823,NC,4,15,4650000,65,B,B,5.0,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Robert Wood,Robert,Wood,woodrobert@exp.com,(405) 569-5207,Keller Williams,Little Rock,AR,Little Rock,AR903262,AR,2,20,3900000,75,C,C,4.6,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Larry Hughes,Larry,Hughes,larry_hughes@homesmart.com,(513) 723-5307,Keller Williams,San Jose,CA,San Jose,CA373949,CA,6,25,18750000,100,A,A,5.0,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Samuel Gutierrez,Samuel,Gutierrez,samuel_gutierrez@hotmail.com,(804) 466-9543,Independent Agent,Bend,OR,Bend,OR444569,OR,3,12,6000000,82,C,C,5.0,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Amy Collins,Amy,Collins,amycollins@outlook.com,(775) 350-3509,CBRE,Chicago,IL,Chicago,IL914035,IL,15,16,4800000,76,A,A,4.8,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Carolyn Baker,Carolyn,Baker,carolyn_baker@sothebysrealty.com,(816) 425-2594,Marcus & Millichap,Baltimore,MD,Baltimore,MD876855,MD,3,22,9350000,80,B,B,5.0,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Frank Edwards,Frank,Edwards,frankedwards3@kw.com,(415) 527-7161,Cushman & Wakefield,Minneapolis,MN,Minneapolis,MN424789,MN,10,16,5600000,76,A,A,3.1,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
James Richardson,James,Richardson,richardson.j@exp.com,(336) 996-3513,eXp Realty,Miami,FL,Miami,FL389008,FL,6,30,12000000,100,A,A,5.0,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Patrick Thomas,Patrick,Thomas,patrick.thomas@hotmail.com,(612) 525-9246,JPMorgan Real Estate,Chicago,IL,Chicago,IL133563,IL,3,30,9000000,82,A,A,4.8,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Frank Harris,Frank,Harris,frank.harris@realtor.com,(843) 316-8281,Weichert Realtors,San Diego,CA,San Diego,CA895286,CA,7,25,18750000,100,A,A,4.5,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jonathan Clark,Jonathan,Clark,jclark@hotmail.com,(970) 213-4552,United Real Estate,Atlanta,GA,Atlanta,GA848860,GA,7,30,9750000,99,A,A,4.3,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Eric Gonzalez,Eric,Gonzalez,gonzalezeric@outlook.com,(919) 491-4235,JPMorgan Real Estate,Seattle,WA,Seattle,WA354730,WA,7,30,18000000,100,A,A,4.2,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Richard Gomez,Richard,Gomez,gomez.r@kw.com,(412) 593-7329,Coldwell Banker,Asheville,NC,Asheville,NC281753,NC,5,8,2480000,80,C,C,3.6,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Cynthia Ramos,Cynthia,Ramos,cramos@gmail.com,(541) 513-5958,JLL,Nashville,TN,Nashville,TN744459,TN,5,8,2560000,83,A,A,4.1,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
James Martin,James,Martin,jamesmartin96@outlook.com,(501) 479-5285,Better Homes and Gardens Real Estate,Los Angeles,CA,Los Angeles,CA988391,CA,4,16,12000000,79,A,A,4.8,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Steven Ramos,Steven,Ramos,steven.ramos@century21.com,(585) 712-3247,eXp Realty,Madison,WI,Madison,WI516749,WI,1,28,7700000,95,C,C,3.9,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jason Hill,Jason,Hill,jason.hill@outlook.com,(215) 204-7244,Realty ONE Group,Asheville,NC,Asheville,NC600994,NC,7,10,3100000,74,C,C,3.7,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Kimberly Ramirez,Kimberly,Ramirez,kimberlyramirez@aol.com,(502) 313-3332,Coldwell Banker,Los Angeles,CA,Los Angeles,CA870954,CA,3,20,15000000,86,A,A,4.9,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Elizabeth Turner,Elizabeth,Turner,turnerelizabeth@kw.com,(501) 525-1338,Better Homes and Gardens Real Estate,Cleveland,OH,Cleveland,OH913183,OH,10,15,3750000,83,B,B,3.4,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Samantha Jimenez,Samantha,Jimenez,sjimenez@century21.com,(312) 768-1280,Coldwell Banker,Minneapolis,MN,Minneapolis,MN938362,MN,5,40,14000000,73,A,A,4.1,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Mark Thompson,Mark,Thompson,mark.thompson@exp.com,(213) 841-2049,Independent Agent,Tampa,FL,Tampa,FL109659,FL,8,10,4000000,72,B,B,4.4,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jason Watson,Jason,Watson,jasonwatson23@remax.com,(614) 392-7121,Corcoran Global Living,Austin,TX,Austin,TX231593,TX,8,20,7000000,74,A,A,3.2,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Timothy Ramos,Timothy,Ramos,timothy.ramos@coldwellbanker.com,(702) 468-9230,Local Brokerage,Colorado Springs,CO,Colorado Springs,CO932630,CO,4,6,3300000,72,C,C,4.3,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Elizabeth James,Elizabeth,James,elizabeth.james@exp.com,(205) 952-9346,Compass,Little Rock,AR,Little Rock,AR317797,AR,2,15,2925000,68,C,C,4.0,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Carol Gutierrez,Carol,Gutierrez,gutierrezcarol@century21.com,(402) 403-8232,CBRE,Boston,MA,Boston,MA733383,MA,5,35,22750000,86,A,A,3.2,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Michelle Patel,Michelle,Patel,michellepatel@yahoo.com,(502) 590-1135,eXp Realty,Memphis,TN,Memphis,TN735066,TN,1,12,3840000,61,B,B,3.1,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Ronald Reyes,Ronald,Reyes,reyesronald@weichert.com,(316) 353-6256,Corcoran Global Living,Fresno,CA,Fresno,CA805156,CA,3,15,11250000,76,B,B,3.8,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Thomas Gonzalez,Thomas,Gonzalez,thomas_gonzalez@gmail.com,(864) 391-4190,Local Brokerage,Columbus,OH,Columbus,OH226465,OH,1,4,1000000,78,B,B,3.3,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
