full_name,first_name,last_name,email,phone,brokerage,city,state,metro_area,license_number,license_state,years_experience,transactions_12mo,sales_volume,cream_fit_score,priority,priority_tier,rating,source,source_url,scraped_at
Charles Phillips,Charles,Phillips,charlesphillips@aol.com,(410) 961-8583,Cushman & Wakefield,St. Louis,MO,St. Louis,MO533905,MO,6,22,5720000,88,B,B,4.1,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Emma Reed,Emma,Reed,emmareed@compass.com,(541) 610-9439,JLL,Bend,OR,Bend,OR355631,OR,4,10,5000000,72,C,C,3.5,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
William Morris,William,Morris,williammorris53@coldwellbanker.com,(850) 451-5376,eXp Realty,Columbus,OH,Columbus,OH445319,OH,6,10,2500000,75,B,B,4.1,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Matthew Nguyen,Matthew,Nguyen,nguyenmatthew@century21.com,(318) 240-6434,RE/MAX,Baltimore,MD,Baltimore,MD341696,MD,6,8,3400000,77,B,B,3.4,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Steven Ortiz,Steven,Ortiz,steven.ortiz@kw.com,(405) 865-5206,Berkshire Hathaway HomeServices,Tucson,AZ,Tucson,AZ670457,AZ,10,10,4500000,84,B,B,3.1,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Mary Morgan,Mary,Morgan,mary_morgan@outlook.com,(901) 688-6810,Keller Williams,Philadelphia,PA,Philadelphia,PA297724,PA,5,20,5800000,72,A,A,4.3,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Karen Nelson,Karen,Nelson,knelson@outlook.com,(214) 315-1567,Zillow Premier Agent,Detroit,MI,Detroit,MI121835,MI,3,45,12375000,70,B,B,4.4,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Stephen Hill,Stephen,Hill,stephenhill47@realtor.com,(408) 340-8386,Sotheby's International Realty,Salt Lake City,UT,Salt Lake City,UT197896,UT,8,10,5000000,71,B,B,3.7,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Alexander Gonzalez,Alexander,Gonzalez,alexander_gonzalez@century21.com,(206) 944-6270,Independent Agent,New York,NY,New York,NY899269,NY,8,25,21250000,98,A,A,4.9,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
John Williams,John,Williams,johnwilliams@outlook.com,(843) 202-2701,Century 21,Fresno,CA,Fresno,CA985125,CA,10,22,16500000,100,B,B,3.6,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Emily Jones,Emily,Jones,emilyjones@kw.com,(801) 900-5215,JPMorgan Real Estate,San Antonio,TX,San Antonio,TX605985,TX,2,45,15750000,78,B,B,4.7,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Edward Hill,Edward,Hill,edwardhill17@gmail.com,(210) 425-6565,Better Homes and Gardens Real Estate,Phoenix,AZ,Phoenix,AZ550336,AZ,3,8,3600000,68,A,A,4.0,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Steven Jimenez,Steven,Jimenez,stevenjimenez67@aol.com,(509) 544-1938,Marcus & Millichap,Detroit,MI,Detroit,MI582832,MI,8,12,3300000,68,B,B,4.3,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Christine Hernandez,Christine,Hernandez,christinehernandez@remax.com,(213) 557-3943,Local Brokerage,Tallahassee,FL,Tallahassee,FL589461,FL,8,15,6000000,86,C,C,3.9,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Stephanie Long,Stephanie,Long,stephanielong52@compass.com,(509) 573-8921,JLL,Cedar Rapids,IA,Cedar Rapids,IA215033,IA,3,10,2050000,70,C,C,4.2,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Christine Foster,Christine,Foster,christinefoster37@sothebysrealty.com,(502) 990-1548,Independent Agent,San Jose,CA,San Jose,CA841233,CA,15,30,22500000,85,A,A,4.1,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Maria Cox,Maria,Cox,maria.cox@kw.com,(813) 821-5147,Weichert Realtors,Philadelphia,PA,Philadelphia,PA697318,PA,12,40,11600000,100,A,A,3.6,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jason Roberts,Jason,Roberts,jasonroberts80@realtor.com,(864) 814-2529,Zillow Premier Agent,Chicago,IL,Chicago,IL321957,IL,2,60,18000000,97,A,A,3.8,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Brandon Wright,Brandon,Wright,wright.b@exp.com,(515) 275-9208,Weichert Realtors,Miami,FL,Miami,FL405685,FL,7,20,8000000,74,A,A,4.2,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Karen Phillips,Karen,Phillips,phillips.k@kw.com,(410) 216-5155,Independent Agent,Fresno,CA,Fresno,CA614916,CA,3,8,6000000,85,B,B,3.5,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Scott Taylor,Scott,Taylor,taylor.s@coldwellbanker.com,(214) 568-3864,Berkshire Hathaway HomeServices,Riverside,CA,Riverside,CA136994,CA,2,8,6000000,62,B,B,4.4,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Joshua Scott,Joshua,Scott,jscott@century21.com,(901) 374-3868,RE/MAX,Dallas,TX,Dallas,TX971845,TX,5,35,12250000,97,A,A,4.9,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Ashley Cruz,Ashley,Cruz,ashleycruz@aol.com,(212) 934-8328,HomeSmart,San Diego,CA,San Diego,CA961882,CA,4,25,18750000,82,A,A,4.8,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
James Smith,James,Smith,jamessmith@exp.com,(505) 986-7794,Coldwell Banker,Boston,MA,Boston,MA608114,MA,15,60,39000000,100,A,A,3.8,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Samuel Davis,Samuel,Davis,samuel_davis@outlook.com,(704) 700-5081,HomeSmart,Madison,WI,Madison,WI912576,WI,2,6,1650000,77,C,C,4.8,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Kenneth Johnson,Kenneth,Johnson,kenneth_johnson@homesmart.com,(512) 670-9205,Century 21,Atlanta,GA,Atlanta,GA343299,GA,7,16,5200000,96,A,A,4.2,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Daniel Cox,Daniel,Cox,danielcox@sothebysrealty.com,(405) 730-9502,Better Homes and Gardens Real Estate,Lincoln,NE,Lincoln,NE503603,NE,1,6,1380000,81,C,C,4.2,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Christine Watson,Christine,Watson,christine.watson@yahoo.com,(303) 891-2173,JPMorgan Real Estate,Austin,TX,Austin,TX641863,TX,6,16,5600000,93,A,A,3.8,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Debra Rodriguez,Debra,Rodriguez,debra_rodriguez@aol.com,(843) 984-7200,Weichert Realtors,San Antonio,TX,San Antonio,TX283049,TX,7,15,5250000,86,B,B,4.0,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Rebecca Morris,Rebecca,Morris,rebecca.morris@remax.com,(813) 925-4398,Redfin,Fresno,CA,Fresno,CA750448,CA,7,15,11250000,89,B,B,3.9,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Gregory Ross,Gregory,Ross,gregoryross@realtor.com,(260) 289-3913,Weichert Realtors,Philadelphia,PA,Philadelphia,PA158949,PA,5,50,14500000,91,A,A,4.4,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Ronald Price,Ronald,Price,ronald.price@hotmail.com,(512) 768-9672,JPMorgan Real Estate,Reno,NV,Reno,NV105144,NV,5,6,2550000,66,C,C,3.9,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Raymond White,Raymond,White,raymondwhite56@compass.com,(407) 409-8939,Better Homes and Gardens Real Estate,Boston,MA,Boston,MA402610,MA,5,25,16250000,87,A,A,4.5,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Sarah Wright,Sarah,Wright,wrightsarah@realtor.com,(405) 360-7477,Marcus & Millichap,Portland,OR,Portland,OR897059,OR,4,12,6000000,86,A,A,3.4,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Nancy Cook,Nancy,Cook,nancy.cook@aol.com,(410) 728-3523,Independent Agent,Oklahoma City,OK,Oklahoma City,OK516054,OK,8,8,1680000,82,B,B,4.2,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jason Hill,Jason,Hill,jason_hill@hotmail.com,(601) 263-3259,Local Brokerage,Cincinnati,OH,Cincinnati,OH121746,OH,4,4,1000000,75,B,B,4.9,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Paul Evans,Paul,Evans,paul.evans@remax.com,(575) 426-6982,Sotheby's International Realty,Lincoln,NE,Lincoln,NE660066,NE,5,20,4600000,85,C,C,3.6,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jennifer Stewart,Jennifer,Stewart,jenniferstewart@remax.com,(804) 633-5953,Windermere Real Estate,Milwaukee,WI,Milwaukee,WI910247,WI,10,10,2750000,67,B,B,4.9,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Catherine Baker,Catherine,Baker,catherinebaker95@homesmart.com,(479) 626-9780,Coldwell Banker,Oklahoma City,OK,Oklahoma City,OK430389,OK,3,18,3780000,87,B,B,3.7,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Kenneth Collins,Kenneth,Collins,kennethcollins41@realtor.com,(716) 994-1527,Cushman & Wakefield,Nashville,TN,Nashville,TN739303,TN,5,30,9600000,73,A,A,4.4,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Michelle Hill,Michelle,Hill,michellehill6@hotmail.com,(702) 545-6285,JLL,Las Vegas,NV,Las Vegas,NV864093,NV,7,12,5100000,72,B,B,4.1,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Matthew Collins,Matthew,Collins,mcollins@outlook.com,(864) 620-2043,Corcoran Global Living,Houston,TX,Houston,TX634678,TX,8,12,4200000,81,A,A,4.7,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Stephanie Long,Stephanie,Long,slong@realtor.com,(313) 396-1533,CBRE,Atlanta,GA,Atlanta,GA646567,GA,5,12,3900000,78,A,A,3.5,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Katherine Davis,Katherine,Davis,katherinedavis@remax.com,(614) 209-3482,RE/MAX,Phoenix,AZ,Phoenix,AZ638812,AZ,5,35,15750000,79,A,A,4.2,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Steven Taylor,Steven,Taylor,taylorsteven@century21.com,(251) 923-5272,Sotheby's International Realty,Lincoln,NE,Lincoln,NE756979,NE,2,8,1840000,67,C,C,4.6,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Kevin Garcia,Kevin,Garcia,kevin.garcia@outlook.com,(423) 694-4495,Zillow Premier Agent,Asheville,NC,Asheville,NC961462,NC,5,3,930000,80,C,C,3.3,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Brian Green,Brian,Green,bgreen@hotmail.com,(423) 221-4970,Cushman & Wakefield,Milwaukee,WI,Milwaukee,WI465795,WI,6,4,1100000,89,B,B,4.9,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Gregory Richardson,Gregory,Richardson,richardson.g@remax.com,(316) 461-8021,RE/MAX,Chicago,IL,Chicago,IL389474,IL,7,20,6000000,92,A,A,3.5,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Justin Turner,Justin,Turner,turner.j@yahoo.com,(602) 223-5185,Corcoran Global Living,Mobile,AL,Mobile,AL519446,AL,3,8,1760000,70,C,C,3.1,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jerry Richardson,Jerry,Richardson,jerry.richardson@coldwellbanker.com,(816) 346-4072,Independent Agent,Chattanooga,TN,Chattanooga,TN248666,TN,3,28,8960000,80,C,C,3.2,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Ronald Lewis,Ronald,Lewis,lewis.r@weichert.com,(541) 371-5932,Realty ONE Group,Provo,UT,Provo,UT266545,UT,8,6,3000000,68,C,C,3.5,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jonathan Patel,Jonathan,Patel,pateljonathan@outlook.com,(503) 351-1840,RE/MAX,Montgomery,AL,Montgomery,AL281553,AL,3,12,2640000,60,C,C,4.5,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Jonathan Howard,Jonathan,Howard,jhoward@gmail.com,(423) 887-1064,Marcus & Millichap,Cincinnati,OH,Cincinnati,OH178929,OH,12,12,3000000,70,B,B,3.4,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jacob Peterson,Jacob,Peterson,jacob.peterson@sothebysrealty.com,(202) 749-8658,United Real Estate,St. Louis,MO,St. Louis,MO932608,MO,10,28,7280000,99,B,B,4.7,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
David Myers,David,Myers,david_myers@coldwellbanker.com,(405) 750-3767,Redfin,Atlanta,GA,Atlanta,GA741166,GA,5,40,13000000,91,A,A,3.4,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Emma Torres,Emma,Torres,emma_torres@remax.com,(319) 489-5758,HomeSmart,Rochester,NY,Rochester,NY495295,NY,2,15,12750000,74,B,B,3.2,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Nancy Gonzalez,Nancy,Gonzalez,nancy_gonzalez@kw.com,(608) 748-4882,Sotheby's International Realty,Indianapolis,IN,Indianapolis,IN384123,IN,3,18,4320000,74,B,B,3.7,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Emily Diaz,Emily,Diaz,diazemily@kw.com,(601) 949-8991,Weichert Realtors,New York,NY,New York,NY632694,NY,7,25,21250000,82,A,A,4.8,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Susan Roberts,Susan,Roberts,susan.roberts@gmail.com,(775) 906-1125,Coldwell Banker,New York,NY,New York,NY722267,NY,8,8,6800000,81,A,A,4.1,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jessica Sanchez,Jessica,Sanchez,jessica_sanchez@realtor.com,(334) 885-3218,Sotheby's International Realty,Tallahassee,FL,Tallahassee,FL720169,FL,2,15,6000000,78,C,C,4.6,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Jonathan Adams,Jonathan,Adams,jadams@outlook.com,(916) 530-1311,Coldwell Banker,Fresno,CA,Fresno,CA342085,CA,8,10,7500000,81,B,B,4.1,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Emily Nguyen,Emily,Nguyen,nguyenemily@yahoo.com,(704) 976-4279,Independent Agent,Cleveland,OH,Cleveland,OH920838,OH,1,35,8750000,80,B,B,4.9,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Mary Foster,Mary,Foster,maryfoster4@remax.com,(216) 666-8513,Cushman & Wakefield,Richmond,VA,Richmond,VA910617,VA,12,12,4500000,81,B,B,4.5,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Laura Jimenez,Laura,Jimenez,laurajimenez@weichert.com,(504) 319-9367,Independent Agent,Orlando,FL,Orlando,FL541932,FL,4,12,4800000,70,B,B,4.5,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Justin Kelly,Justin,Kelly,jkelly@gmail.com,(336) 645-9742,Cushman & Wakefield,Boston,MA,Boston,MA958774,MA,3,35,22750000,73,A,A,4.0,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Robert Allen,Robert,Allen,robertallen@exp.com,(515) 298-6567,Realty ONE Group,Buffalo,NY,Buffalo,NY137535,NY,12,8,6800000,72,B,B,4.8,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Larry Davis,Larry,Davis,davis.l@century21.com,(208) 657-2203,HomeSmart,Spokane,WA,Spokane,WA314273,WA,3,20,12000000,70,C,C,4.0,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Daniel Williams,Daniel,Williams,daniel.williams@yahoo.com,(864) 359-8014,Weichert Realtors,Washington,DC,Washington,DC650597,DC,6,30,21000000,86,A,A,4.0,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Donna Bailey,Donna,Bailey,donna.bailey@weichert.com,(828) 631-8223,Local Brokerage,Charleston,SC,Charleston,SC885839,SC,5,15,4350000,71,C,C,3.5,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Steven Garcia,Steven,Garcia,steven_garcia@yahoo.com,(318) 912-2483,Windermere Real Estate,Memphis,TN,Memphis,TN617118,TN,6,22,7040000,76,B,B,4.4,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Katherine Flores,Katherine,Flores,katherineflores56@kw.com,(412) 232-9022,Local Brokerage,New York,NY,New York,NY739510,NY,4,60,51000000,76,A,A,3.5,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Brandon Robinson,Brandon,Robinson,brandonrobinson32@hotmail.com,(601) 500-4482,Corcoran Global Living,Phoenix,AZ,Phoenix,AZ367848,AZ,2,25,11250000,95,A,A,4.3,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Frank Bailey,Frank,Bailey,frank.bailey@yahoo.com,(513) 716-6461,Local Brokerage,Rochester,NY,Rochester,NY731681,NY,5,10,8500000,64,B,B,3.7,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Dennis Jones,Dennis,Jones,dennisjones@aol.com,(916) 804-5832,Better Homes and Gardens Real Estate,Atlanta,GA,Atlanta,GA419072,GA,10,50,16250000,92,A,A,4.6,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Robert Hill,Robert,Hill,rhill@weichert.com,(515) 911-7108,JPMorgan Real Estate,Seattle,WA,Seattle,WA565282,WA,6,50,30000000,95,A,A,4.6,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Catherine Patel,Catherine,Patel,cpatel@homesmart.com,(260) 604-4319,Windermere Real Estate,Asheville,NC,Asheville,NC972875,NC,1,8,2480000,67,C,C,3.7,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
David Stewart,David,Stewart,stewart.d@exp.com,(509) 900-5908,Century 21,Boise,ID,Boise,ID504453,ID,8,8,3800000,84,C,C,3.1,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Emma Kelly,Emma,Kelly,ekelly@remax.com,(608) 905-2997,Better Homes and Gardens Real Estate,Montgomery,AL,Montgomery,AL868665,AL,4,6,1320000,61,C,C,5.0,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Larry Roberts,Larry,Roberts,robertslarry@gmail.com,(215) 267-2692,Windermere Real Estate,Jackson,MS,Jackson,MS585707,MS,2,3,540000,84,C,C,4.1,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Nicholas Bailey,Nicholas,Bailey,nicholasbailey73@weichert.com,(208) 214-7378,Century 21,Houston,TX,Houston,TX456537,TX,10,30,10500000,100,A,A,3.3,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Laura Torres,Laura,Torres,lauratorres@sothebysrealty.com,(608) 437-1374,JPMorgan Real Estate,Colorado Springs,CO,Colorado Springs,CO781220,CO,6,12,6600000,69,C,C,3.4,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Michelle Chavez,Michelle,Chavez,michelle_chavez@sothebysrealty.com,(619) 561-5044,Independent Agent,Boston,MA,Boston,MA943775,MA,3,30,19500000,74,A,A,3.3,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jonathan Evans,Jonathan,Evans,jonathan_evans@hotmail.com,(612) 622-4100,Realty ONE Group,Oklahoma City,OK,Oklahoma City,OK112225,OK,4,18,3780000,75,B,B,4.5,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Mary Wood,Mary,Wood,woodmary@sothebysrealty.com,(415) 801-7437,JPMorgan Real Estate,Shreveport,LA,Shreveport,LA143254,LA,3,12,2760000,66,C,C,3.8,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Patrick Howard,Patrick,Howard,howardpatrick@weichert.com,(410) 772-2976,Windermere Real Estate,Louisville,KY,Louisville,KY261501,KY,12,28,6300000,75,B,B,3.2,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Kevin Mitchell,Kevin,Mitchell,kevinmitchell@coldwellbanker.com,(502) 244-1117,Corcoran Global Living,Seattle,WA,Seattle,WA414932,WA,4,20,12000000,73,A,A,4.3,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Rebecca Kim,Rebecca,Kim,kim.r@hotmail.com,(415) 655-3973,Zillow Premier Agent,Omaha,NE,Omaha,NE676478,NE,2,35,8050000,80,B,B,4.6,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Brandon Perez,Brandon,Perez,brandonperez@sothebysrealty.com,(410) 503-9249,Corcoran Global Living,Reno,NV,Reno,NV847926,NV,3,28,11900000,94,C,C,4.3,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Patricia Collins,Patricia,Collins,pcollins@hotmail.com,(970) 483-5213,Independent Agent,Dallas,TX,Dallas,TX143570,TX,5,60,21000000,88,A,A,3.9,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Frank Flores,Frank,Flores,frank.flores@sothebysrealty.com,(405) 817-1790,Berkshire Hathaway HomeServices,Portland,OR,Portland,OR309238,OR,7,30,15000000,92,A,A,3.3,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Sarah Reed,Sarah,Reed,sarah_reed@aol.com,(319) 676-4918,Marcus & Millichap,Asheville,NC,Asheville,NC508365,NC,2,3,930000,70,C,C,4.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Joseph Young,Joseph,Young,joseph_young@yahoo.com,(865) 437-8385,CBRE,Colorado Springs,CO,Colorado Springs,CO433086,CO,5,8,4400000,63,C,C,3.0,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Catherine Ward,Catherine,Ward,catherineward@exp.com,(414) 806-1021,Weichert Realtors,Boston,MA,Boston,MA915666,MA,3,8,5200000,84,A,A,4.3,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Deborah Perez,Deborah,Perez,deborah.perez@remax.com,(716) 353-1146,Windermere Real Estate,Fort Wayne,IN,Fort Wayne,IN255553,IN,5,8,1920000,73,C,C,3.1,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Patrick Phillips,Patrick,Phillips,patrick.phillips@exp.com,(615) 394-7604,Compass,Denver,CO,Denver,CO744025,CO,10,30,16500000,78,A,A,3.0,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Joshua Foster,Joshua,Foster,jfoster@exp.com,(303) 460-5880,Redfin,Buffalo,NY,Buffalo,NY813610,NY,4,28,23800000,88,B,B,4.3,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jason Gutierrez,Jason,Gutierrez,gutierrezjason@realtor.com,(501) 730-8308,Windermere Real Estate,Miami,FL,Miami,FL940556,FL,5,60,24000000,88,A,A,3.7,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Brenda Robinson,Brenda,Robinson,robinson.b@coldwellbanker.com,(260) 908-3436,Independent Agent,Miami,FL,Miami,FL406191,FL,15,20,8000000,76,A,A,3.1,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Stephen Anderson,Stephen,Anderson,anderson.s@compass.com,(407) 470-3407,Corcoran Global Living,Los Angeles,CA,Los Angeles,CA107049,CA,6,60,45000000,82,A,A,4.8,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
Angela Brooks,Angela,Brooks,brooksangela@hotmail.com,(402) 763-8669,Century 21,Greenville,SC,Greenville,SC173680,SC,2,6,1740000,65,C,C,4.1,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-22T07:00:00.000000+00:00
Stephen Wright,Stephen,Wright,wright.s@compass.com,(216) 326-4230,eXp Realty,Dallas,TX,Dallas,TX925681,TX,8,60,21000000,90,A,A,3.3,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-22T07:00:00.000000+00:00
Jerry Hughes,Jerry,Hughes,jerryhughes71@yahoo.com,(619) 839-3631,Century 21,Austin,TX,Austin,TX461710,TX,7,12,4200000,86,A,A,3.2,realtor_scraper,https://www.kw.com/agent,2026-04-22T07:00:00.000000+00:00
Janet Price,Janet,Price,price.j@compass.com,(319) 544-7854,JLL,Columbus,OH,Columbus,OH407409,OH,5,45,11250000,82,B,B,4.3,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-22T07:00:00.000000+00:00
